track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_id,playlist_name
6df7gORFCqOHTzWquFhLKW,Lay Low,0q6u5HyVK4zwGuzEtqjHqa,Fiddlehead,5pdYblYPTSzOOBWC2zm2Kw,166101,2018-04-13,41,0.478,0.937,7,-4.759,1,0.0516,0.0925,0.00867,0.104,0.348,138.024,166101,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3ywDupHAH1dCdL5J6UZmWX,57,1km0R7wy712AzLkA1WjKET,Biffy Clyro,3gZ42Qs2uth6ZayrsV6LyW,201933,2002-03-11,41,0.378,0.797,2,-5.2,1,0.046,6.59e-05,0.000459,0.203,0.427,103.72,201933,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2FUAgbkTJbJPkH8ZFf0XxB,I'll Find You,5jcIIICg01zIq8InYieJ5w,Hundred Reasons,0njHxwzfjbX5MS7YPXBwMM,186280,2002-05-20,41,0.289,0.916,2,-4.766,1,0.0544,2.81e-06,8.93e-05,0.198,0.543,108.077,186280,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6t7JhxmZXS0YrYgvQyRWZ1,Night Tryst,4g6ODwOQYRZLsP89kEoBIu,Narrow Head,5YHS5GXWuW5IuXwGqET6t0,203600,2020-08-28,41,0.3,0.884,6,-3.533,0,0.0852,7.05e-06,0.503,0.0617,0.52,118.911,203600,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1NOhzFmTzPYMJ8vjEVxjAE,Not Up To You,21UJ7PRWb3Etgsu99f8yo8,Stereophonics,6aQ9eJe8CzynjbiD0oXIvx,275960,1997-01-01,40,0.416,0.764,7,-5.695,1,0.0323,0.000603,0.0,0.32,0.246,110.366,275960,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
7uaH0m2kKoT9YrHATuQn0P,Cheap Magic,1NyswKLrbbWby73lOfJRZH,Turbowolf,4gT3GcSihWfQqAr5MBWfQ0,176413,2018-03-09,40,0.388,0.945,10,-2.803,1,0.071,3.88e-05,0.222,0.174,0.674,151.942,176413,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1p9oPZDiNymGw12BWv7WK3,Kick,5DaZV3qmFT3aS57df8KPkV,Spanish Love Songs,7GP702lI6EeRJnruJPoznv,242365,2020-02-07,40,0.463,0.916,3,-3.83,1,0.0585,0.00017,0.000476,0.39,0.406,164.999,242365,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2sxVGe2awPj7emt2btYnp1,Ghost in the Mirror,7bHTSvk96ULRLZPZr1SoCZ,Mallory Knox,1b6IlVlHRzbkcAWIpXaW37,216160,2014-10-24,40,0.306,0.989,6,-1.487,0,0.0815,0.000993,0.000273,0.376,0.416,173.938,216160,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5DiisEbfcEqNV7UdfADAIq,Innervisions,1mmu7aIqCo989QSVk0lvHm,Mascara,7Bgn6H13prpoalF8z4A9cN,449655,2020-06-26,40,0.283,0.684,3,-6.862,0,0.0397,0.00105,0.341,0.149,0.125,149.996,449655,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4cpQ7ORCRYxBqzFyPkR4z3,Palahniuk's Laughter,3CI0BdDDxe6D21RmqTB5fn,Fightstar,5ZbCUHOohVzwi7A6yrSJtj,255720,2005-01-01,39,0.404,0.896,1,-7.787,0,0.0621,0.000498,0.00804,0.0749,0.151,92.169,255720,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4Qtu0Y2KSnqwr5NJTDQX0C,Goldfinger,2evydP72Z45DouM4uMGsIE,Ash,6WPJ2wQLi4SskpTkmofkr9,271733,1996-05-06,39,0.253,0.957,6,-3.399,1,0.0557,0.0221,0.115,0.366,0.332,187.995,271733,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,24IBCzEJlHBI0ioxlSuSPA,198266,2003-01-01,76,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,198267,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
43NhiKnrtGqztxDqXrcUux,Adam's Song,6FBDaR13swtiWwGhX1WQsP,blink-182,5qt11cWjSs5Gbqj2Wyfu38,249753,1999-01-01,0,0.514,0.771,0,-5.756,1,0.0364,0.039,0.0,0.262,0.359,136.058,249754,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6ihL9TjfRjadfEePzXXyVF,Gives You Hell,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,3BCMpDOcQlbCZpf5vnTadZ,213106,2008-01-01,73,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5oQcOu1omDykbIPSdSQQNJ,1985,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,43jBR9MNJk5AUuB56M0pRF,193000,2004,72,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,193000,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5PxNqHSlZKHSbH4yofL3jh,Do You Call My Name,6L8W07NCv5iosKaHy29F46,Mammothor,4ejaj0HLzqIVkUcPhdkR7N,292586,2021-02-19,36,0.479,0.989,3,-3.992,0,0.0999,0.00136,4.97e-06,0.166,0.267,90.014,292587,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
7yCPwWs66K8Ba5lFuU2bcx,All The Small Things,6FBDaR13swtiWwGhX1WQsP,blink-182,5qt11cWjSs5Gbqj2Wyfu38,168000,1999-01-01,0,0.439,0.891,0,-4.764,1,0.057,0.0122,0.0,0.547,0.695,148.599,168000,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5huIbGhqXYXgeXEaOj78wi,The Halo Project: Not the One to Blame,00nDXmI902QlDjTzsj6XG3,Scott Labbe,7DfhJSe47P9a47a7GrokZg,202071,2021-12-17,35,0.322,0.874,6,-3.849,1,0.11,0.000132,5.66e-05,0.36,0.588,169.936,202071,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5JZcX7TTLx4l0xFIXJ3DBt,What's My Age Again?,6FBDaR13swtiWwGhX1WQsP,blink-182,5qt11cWjSs5Gbqj2Wyfu38,148573,1999-01-01,0,0.403,0.956,6,-7.376,1,0.0732,0.017,7.09e-05,0.0893,0.561,157.706,148573,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5FNuzWu0iTsKPEGseqW8a7,W.A.T.B.Y,36mWpZpU8lKS4iQrBs0p6r,Vertilizar,2MuYldxm7kqQbjoPbYe19J,261221,2023-06-30,34,0.436,0.959,4,-3.853,1,0.0727,6.97e-06,0.167,0.153,0.434,87.509,261223,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
3jBvVySFsir2Cn8kGH90Ah,I Miss You,6FBDaR13swtiWwGhX1WQsP,blink-182,2ghxwONTYbBQNxkROvij6C,227813,2005-11-01,0,0.651,0.764,11,-6.403,1,0.0341,0.00121,1.14e-05,0.079,0.681,110.022,227813,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6bi3MOooiLxabTz6Nle3BH,Fly - Radio Edit,49BPg2vDSF1bWsH0zUnNSz,Pistols at Dawn,1kaAVdRBHFIaurQm3zK80c,236493,2023-08-04,45,0.288,0.9,5,-4.689,1,0.0768,0.0021,0.0,0.0894,0.331,152.041,236493,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,3PWEGZ6CYvXRnr0JCECsDe,193653,2005-01-01,73,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,193653,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
2l57cfmCnOkwNX1tky02n1,Move Along,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,3PWEGZ6CYvXRnr0JCECsDe,238880,2005-01-01,71,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,238880,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1lfaObhOUYMHy4T3vux3qT,Girl All the Bad Guys Want,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,1mE248x5OCg2ffilAnFI0r,196548,2015-01-27,41,0.639,0.837,7,-4.743,1,0.0493,0.00376,0.0,0.331,0.899,131.99,196548,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
28RBxmttLGKew0NrPKEeyg,Easy,0wB1tdTPm3F3Ev17WrDq1w,Judd Hoos,3YPEJfLm9CrAUcjJfN3jmL,211075,2023-07-11,33,0.372,0.91,4,-3.782,1,0.0598,0.013,0.00587,0.132,0.58,120.086,211075,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
0BRHnOFm6sjxN1i9LJrUDu,The Anthem,5aYyPjAsLj7UzANzdupwnS,Good Charlotte,5CTygC3aONv7l0klY4k3hc,175093,2002-10-04,77,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,5aYyPjAsLj7UzANzdupwnS,Good Charlotte,5CTygC3aONv7l0klY4k3hc,190173,2002-10-04,71,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
65mxB9IWpmVo4qUjdGSxRB,Girls & Boys,5aYyPjAsLj7UzANzdupwnS,Good Charlotte,5CTygC3aONv7l0klY4k3hc,183493,2002-10-04,64,0.663,0.72,3,-5.497,1,0.0331,0.00212,0.0,0.358,0.608,135.342,183493,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,7oPftvlwr6VrsViSDV7fJY,Green Day,5dN7F9DV0Qg1XRdIgW8rke,176346,2004-09-21,84,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,7oPftvlwr6VrsViSDV7fJY,Green Day,5dN7F9DV0Qg1XRdIgW8rke,285653,2004-09-21,82,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),7oPftvlwr6VrsViSDV7fJY,Green Day,3x2uer6Xh0d5rF8toWpRDA,153466,1997-10-14,83,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1nLnpLXvl68RZCSjfkyiaa,Brain Stew,7oPftvlwr6VrsViSDV7fJY,Green Day,7d3nOmFvL51roNElAdpi9d,193000,1995-10-10,73,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
616TS395JCCkbw7jTqf1Ma,The Devil Went Down to Georgia,00nDXmI902QlDjTzsj6XG3,Scott Labbe,4QWhTnT95I8ROPuKJFrFb1,207785,2022-05-27,32,0.327,0.964,7,-4.817,1,0.131,0.00379,0.00887,0.0664,0.613,136.159,207785,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
0HJRAM7Gt9jXskuXjZeFX3,Holiday / Boulevard of Broken Dreams,7oPftvlwr6VrsViSDV7fJY,Green Day,5Qhn2FpGWmTjCuntF09j7g,493400,2004-09-21,60,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
714Lw0m2SmCEhKSPw0Dn8J,Welcome to My Life,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,7l3v1MPa9GlbxbVJmaVrVd,206773,2004-10-25,60,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,206773,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
2TeiKDPE3RdamZG0pp5okI,Perfect,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3rEl0zv6lbVZiB79uHAQ5y,277026,2002-03-19,0,0.494,0.672,3,-4.877,1,0.0405,0.0273,0.0,0.105,0.557,156.208,277027,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5KCPpfk3qfw2Gd9DRMCq8Y,I'd Do Anything,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3rEl0zv6lbVZiB79uHAQ5y,197640,2002-03-19,0,0.395,0.917,8,-6.86,1,0.133,0.00143,0.0,0.261,0.563,169.088,197640,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1hIupFeRu3nmMcjbjxPnMc,I'm Just A Kid,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3rEl0zv6lbVZiB79uHAQ5y,198333,2002-03-19,0,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1FMm3wG5WOhi7js35KR7Ea,"You're Gonna Go Far, Kid",5LfGQac0EIXyAN8aUwmNAQ,The Offspring,3LhnJMmYkizRwyHdw8y0Qr,177826,2008-06-13,0,0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,177827,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4sQJXbtxwoKHG7PwMRJ0Ig,The Kids Aren't Alright,5LfGQac0EIXyAN8aUwmNAQ,The Offspring,7rgq4mAjZOPGVJCRF56FU4,179600,1998-11-17,0,0.52,0.945,1,-4.197,1,0.0335,0.00599,4.97e-05,0.0495,0.807,99.603,179600,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
15HadeuRG9THazDGzLH8ZU,Pretty Fly (For a White Guy),5LfGQac0EIXyAN8aUwmNAQ,The Offspring,7rgq4mAjZOPGVJCRF56FU4,188106,1998-11-17,0,0.72,0.898,11,-3.701,0,0.0997,0.0962,0.0,0.0675,0.964,143.431,188107,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
0NX0D0x0zlbhaKv92b15IR,Killing Time,1stSulBfxL9nm3PHTeGC8J,Crash Midnight,29fsIAA4ovRp7akVHhtjVs,224557,2021-03-05,33,0.473,0.921,6,-4.61,0,0.0602,0.00106,0.0,0.12,0.474,107.958,224557,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,5LfGQac0EIXyAN8aUwmNAQ,The Offspring,7IDywTRaCI8qzS3X8tNU3x,257826,1994-04-08,80,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,257827,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4KacUpvbA3Mfo05gttTjhN,Fat Lip,0qT79UgT5tY4yudH9VfsdT,Sum 41,2UCWsnmZEVg9HhnMeKTsim,178266,2001-01-01,76,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,178267,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1HNE2PX70ztbEl6MLxrpNL,In Too Deep,0qT79UgT5tY4yudH9VfsdT,Sum 41,2UCWsnmZEVg9HhnMeKTsim,207093,2001-01-01,78,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
2OMqSRS11ly56zg9u5za6c,Still Waiting,0qT79UgT5tY4yudH9VfsdT,Sum 41,2kLmv0O8blKeM5HKxLtQrC,158733,2002-01-01,68,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
17XgxMFNzBYv38TEJRC18D,The Hell Song,0qT79UgT5tY4yudH9VfsdT,Sum 41,2kLmv0O8blKeM5HKxLtQrC,198493,2002-01-01,63,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,198493,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,19I4tYiChJoxEO5EuviXpz,AFI,1XcA7EEpVRg3FpVbhWu9JV,206586,2006-06-06,75,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6hxa24dKfCoe1EA6g0RHNw,Prelude 12/21,19I4tYiChJoxEO5EuviXpz,AFI,1XcA7EEpVRg3FpVbhWu9JV,94466,2006-06-06,59,0.678,0.658,3,-9.133,0,0.0481,0.0753,0.0,0.125,0.616,75.017,94467,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4w7RuuQAVP0JXlAom3z1aC,Wonderwall,2DaxqgrOhkeH0fpeiQq2f4,Oasis,5VkPS9sK4VYUUeHG0icQmI,258079,2006-11-20,0,0.41,0.893,6,-4.347,0,0.0342,0.000714,0.0,0.202,0.688,174.648,258080,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,5nkUSlIhtoJZMOUlB0sNCp,229093,2005-05-03,81,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,0hHopYqXhuvYSHtVyrcb1g,203506,2007-01-01,81,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
63IIUzd6eJBfCGIcF8MFnJ,Way Away,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,24IBCzEJlHBI0ioxlSuSPA,202093,2003-01-01,61,0.357,0.959,2,-4.081,0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644,202093,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
0gZp88SA5OcujHLDGkxtI3,Only One,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,24IBCzEJlHBI0ioxlSuSPA,257399,2003-01-01,67,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,2YeOhhJg3OWpN0F1VYPxtW,186634,2005-09-27,76,0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094,186635,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
27L8sESb3KR79asDUBu8nW,Stacy's Mom,1pgtr4nhBQjp9oCUBPyYWh,Fountains Of Wayne,6TZp52tXShLQbq8yNMxqNT,197986,2003-01-01,76,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,197987,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,0C0XlULifJtAgn6ZNCW2eu,The Killers,4undIeGmofnAYKhnDclN1w,222586,2004-06-15,10,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4XOZaPYeMn9hcbpyS90NnD,Lights And Sounds,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,5EaEOUs3O1MZRicDMUIuqo,208186,2006-01-01,65,0.344,0.972,11,-3.675,0,0.116,8.48e-05,0.0,0.293,0.387,167.819,208187,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1fJFuvU2ldmeAm5nFIHcPP,First Date,6FBDaR13swtiWwGhX1WQsP,blink-182,3nHpBmW5wJXGeC3ojBkpey,171533,2001,78,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,171533,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
3mcG2NI5G5vhrQtRda1YnA,The Middle,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,2ZuFyQ3E5n1L0VA9iyH0YV,168253,2001,0,0.629,0.897,2,-3.401,1,0.0483,0.0424,0.0,0.263,0.93,161.944,168253,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4x3SQvTgvqSTU3nOL1urZh,The Reason,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,3wwRx7Tjr2BXD9Z4yGliie,232800,2003-01-01,0,0.473,0.643,4,-4.67,1,0.0293,0.0134,0.0,0.16,0.0781,82.95,232800,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
4jVhSbMMHctghoOTFuLPB2,"Swing, Swing",3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,6sPphURA5x4AkQXudmstAi,233266,2002-01-01,0,0.54,0.691,7,-5.888,1,0.0306,7.78e-05,0.331,0.0413,0.367,127.946,233267,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
48O6kz322Dzu1R6Al5147q,MakeDamnSure,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,5MkvE4fgTdjQMEyVYZCdCk,208280,2006-04-21,0,0.553,0.837,6,-5.608,1,0.0452,0.00941,0.0,0.372,0.432,140.495,208280,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6GIrIt2M39wEGwjCQjGChX,The Great Escape,0vWCyXMrrvMlCcepuOJaGI,BOYS LIKE GIRLS,4WqgusSAgXkrjbXzqdBY68,206520,2007-08-31,64,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,206520,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5Vac8co5QPblcdlWbHSFsE,"Check Yes, Juliet",3ao3jf5d70Tf4fPh2bnXVl,We The Kings,16OqvjtacYdg6vo26fc13Y,218626,2007-01-01,0,0.349,0.919,7,-4.124,1,0.0838,0.00415,0.0,0.26,0.294,166.916,218627,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6SpLc7EXZIPpy0sVko0aoU,Misery Business,74XFHRwlV6OrjEM0A2NCMF,Paramore,71rziY9eLo1tA2dBMxrwhc,211520,2007-06-11,77,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
12mF5rnbbT7jNqiBv8NBFt,My Friends Over You,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,0BfBwxymSFgSgHf9XH13AK,220200,2002-01-01,0,0.398,0.978,2,-4.001,1,0.133,0.000291,0.0,0.0947,0.441,177.797,220200,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
3ZsexY07D4t4HRq7ogeSAS,"Dear Maria, Count Me In",46gyXjRIvN1NL1eCB8GBxo,All Time Low,2e8m3glGL3xIuSrGGXzcIc,182826,2008-07-29,0,0.465,0.896,2,-3.126,1,0.0795,0.00725,0.0,0.206,0.569,181.014,182827,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1JdKrFyoU05abww0Zv0ayQ,That's What You Get,74XFHRwlV6OrjEM0A2NCMF,Paramore,71rziY9eLo1tA2dBMxrwhc,220480,2007-06-11,69,0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094,220480,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
0DKNNR9iDjwfCEpMiFXMJq,Until the Day I Die,0KDuKk6YdEu3hR56HtXmxt,Story Of The Year,4juejyEeCKFskkDA6zhIBW,235200,2003-09-16,70,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,235200,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,5gO2acKSOaJnP0Mcy8IpU6,233933,2000,83,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,38pfSOHvxHqDWwDnjZ25U5,231480,2003-07-22,73,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,231480,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
13PdmBPPwPcjdlAxq0FIrL,The Kill [Bury Me] - Edit,0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,25h0kdW50DOXp0q2L83Wz8,228120,2006-01-24,0,0.276,0.9,4,-3.655,0,0.0693,0.00104,0.000758,0.631,0.29,122.126,228120,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
3asFGFY3uLjMDmML1p0tYm,Savior,6Wr3hh341P84m3EI8qdn9O,Rise Against,3smHEWBKoqDUFuJrV8BCg1,242280,2008-01-01,66,0.339,0.931,5,-3.425,0,0.062,0.0015,0.000142,0.425,0.467,112.548,242280,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5oomlbcQ6EkLuHWNsyUd1x,Feeling This,6FBDaR13swtiWwGhX1WQsP,blink-182,2ghxwONTYbBQNxkROvij6C,173773,2005-11-01,0,0.401,0.979,4,-3.423,1,0.129,0.0983,0.0,0.202,0.556,173.745,173773,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,3PWEGZ6CYvXRnr0JCECsDe,244826,2005-01-01,62,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
5ceGigL7CZQ3Ih6W8SIbv8,Blurry,3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,4WAujFDGR5UdnGpK0tKy2v,304000,2001-01-01,0,0.431,0.94,3,-4.462,0,0.0563,0.00916,0.0,0.142,0.484,157.477,304000,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
40LQiUUUKXVGyNs09lHVjW,Lips Of An Angel,6BMhCQJYHxxKAeqYS1p5rY,Hinder,2SmDuZSWtjukp9gkG2mcBQ,261853,2005-01-01,75,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,261853,2VCUG2HWlEeq1zvUvRkN80,2000s Alternative Rock
